-DOCSTART- -X- -X- O

coma	NN	I-NP	B
nor	CC	O	O
affect	VB	B-VP	O
the	DT	B-NP	O
blood	NN	I-NP	O
and	CC	I-NP	O
brain	NN	I-NP	O
ammonia	NN	I-NP	O
concentrations	NNS	I-NP	O
.	.	O	O

Bilateral	JJ	B-NP	O
nephrectomy	NN	I-NP	O
eliminated	VBD	B-VP	O
the	DT	B-NP	O
beneficial	JJ	I-NP	O
effect	NN	I-NP	O
of	IN	B-PP	O
L	NN	B-NP	O
-	HYPH	I-NP	O
dopa	NN	B-NP	O
on	IN	B-PP	O
blood	NN	B-NP	O
and	CC	I-NP	O
brain	NN	I-NP	O
ammonia	NN	I-NP	O
and	CC	O	O
the	DT	B-NP	O
ammonia	NN	I-NP	O
coma	NN	I-NP	B
was	VBD	B-VP	O
not	RB	I-VP	O
prevented	VBN	I-VP	O
.	.	O	O

Thus	RB	B-ADVP	O
,	,	O	O
the	DT	B-NP	O
reduction	NN	I-NP	O
in	IN	B-PP	O
blood	NN	B-NP	O
and	CC	I-NP	O
brain	NN	I-NP	O
ammonia	NN	I-NP	O
and	CC	O	O
the	DT	B-NP	O
prevention	NN	I-NP	O
of	IN	B-PP	O
ammonia	NN	B-NP	O
coma	NN	I-NP	B
after	IN	B-PP	O
L	NN	B-NP	O
-	HYPH	B-NP	O
dopa	NN	I-NP	O
,	,	O	O
can	MD	B-VP	O
be	VB	I-VP	O
accounted	VBN	I-VP	O
for	IN	B-PP	O
by	IN	B-PP	O
the	DT	B-NP	O
peripheral	JJ	I-NP	O
effect	NN	I-NP	O
of	IN	B-PP	O
dopamine	NN	B-NP	O
on	IN	B-PP	O
renal	JJ	B-NP	O
function	NN	I-NP	O
rather	RB	B-CONJP	O
than	IN	I-CONJP	O
its	PRP$	B-NP	O
central	JJ	I-NP	O
action	NN	I-NP	O
.	.	O	O

These	DT	B-NP	O
results	NNS	I-NP	O
provide	VBP	B-VP	O
a	DT	B-NP	O
reasonable	JJ	I-NP	O
explanation	NN	I-NP	O
for	IN	B-PP	O
the	DT	B-NP	O
beneficial	JJ	I-NP	O
effects	NNS	I-NP	O
observed	VBN	B-VP	O
in	IN	B-PP	O
some	DT	B-NP	O
encephalopathic	JJ	I-NP	B
patients	NNS	I-NP	O
receiving	VBG	B-VP	O
L	NN	B-NP	O
-	HYPH	B-VP	O
dopa	NN	B-NP	O
.	.	O	O

Heparin	NN	B-NP	O
-	HYPH	B-NP	O
induced	VBN	I-NP	O
thrombocytopenia	NN	I-NP	B
after	IN	B-PP	O
liver	NN	B-NP	O
transplantation	NN	I-NP	O
.	.	O	O

Unfractionated	JJ	B-NP	O
heparin	NN	I-NP	O
sodium	NN	I-NP	O
(	(	O	O
UFH	NN	B-NP	O
)	)	O	O
or	CC	O	O
low	JJ	B-NP	O
-	HYPH	I-NP	O
molecular	JJ	I-NP	O
weight	NN	I-NP	O
heparin	NN	I-NP	O
(	(	O	O
LMWH	NN	B-NP	O
)	)	O	O
is	VBZ	B-VP	O
used	VBN	I-VP	O
in	IN	B-PP	O
anticoagulant	JJ	B-NP	O
protocols	NNS	I-NP	O
at	IN	B-PP	O
several	JJ	B-NP	O
institutions	NNS	I-NP	O
to	TO	B-VP	O
prevent	VB	I-VP	O
thrombosis	NN	B-NP	B
after	IN	B-PP	O
liver	NN	B-NP	O
transplantation	NN	I-NP	O
.	.	O	O

Heparin	NN	B-NP	O
-	HYPH	B-PP	O
induced	VBN	B-NP	O
thrombocytopenia	NN	I-NP	B
(	(	O	O
HIT	NN	B-NP	B
)	)	O	O
is	VBZ	B-VP	O
an	DT	B-NP	O
adverse	JJ	I-NP	O
immune	JJ	I-NP	O
-	HYPH	I-NP	O
mediated	VBN	I-NP	O
reaction	NN	I-NP	O
to	TO	B-PP	O
heparin	NN	B-NP	O
,	,	O	O
resulting	VBG	B-VP	O
in	IN	B-PP	O
platelet	NN	B-NP	O
count	NN	I-NP	O
decreases	VBZ	B-VP	O
of	IN	B-PP	O
more	JJR	B-NP	O
than	IN	I-NP	O
num	CD	I-NP	O
%	NN	I-NP	O
.	.	O	O

The	DT	B-NP	O
frequencies	NNS	I-NP	O
of	IN	B-PP	O
HIT	NN	B-NP	B
after	IN	B-PP	O
liver	NN	B-NP	O
transplantation	NN	I-NP	O
and	CC	O	O
platelet	NN	B-NP	O
factor	NN	I-NP	O
num	CD	B-NP	O
/	SYM	I-NP	O
heparin	NN	I-NP	O
-	HYPH	B-NP	O
reactive	JJ	I-NP	O
antibody	NN	I-NP	O
(	(	O	O
HIT	NN	B-NP	B
antibody	NN	I-NP	O
)	)	O	O
positivity	NN	B-NP	O
in	IN	B-PP	O
liver	NN	B-NP	O
transplantation	NN	I-NP	O
patients	NNS	I-NP	O
,	,	O	O
however	RB	B-ADVP	O
,	,	O	O
are	VBP	B-VP	O
unknown	JJ	B-ADJP	O
.	.	O	O

The	DT	B-NP	O
num	CD	I-NP	O
men	NNS	I-NP	O
and	CC	O	O
num	CD	B-NP	O
women	NNS	I-NP	O
underwent	VBD	B-VP	O
living	VBG	I-VP	O
donor	NN	B-NP	O
liver	NN	I-NP	O
transplantation	NN	I-NP	O
.	.	O	O

We	PRP	B-NP	O
started	VBD	B-VP	O
LMWH	NN	B-NP	O
on	IN	B-PP	O
postoperative	JJ	B-NP	O
day	NN	I-NP	O
(	(	O	O
POD	NN	B-NP	O
)	)	O	O
num	CD	B-NP	O
switching	NN	I-NP	O
to	TO	B-PP	O
UFH	NN	B-NP	O
(	(	O	O
num	CD	B-NP	O
U	NN	I-NP	O
/	SYM	B-NP	O
d	NN	I-NP	O
)	)	O	O
on	IN	B-PP	O
POD	NN	B-NP	O
num	CD	I-NP	O
or	CC	I-NP	O
num	CD	I-NP	O
.	.	O	O

The	DT	B-NP	O
dose	NN	I-NP	O
of	IN	B-PP	O
UFH	NN	B-NP	O
was	VBD	B-VP	O
changed	VBN	I-VP	O
according	VBG	B-PP	O
to	TO	B-PP	O
the	DT	B-NP	O
activated	VBN	I-NP	O
clotting	NN	I-NP	O
time	NN	I-NP	O
level	NN	I-NP	O
.	.	O	O

HIT	NN	B-NP	B
antibody	NN	I-NP	O
levels	NNS	I-NP	O
were	VBD	B-VP	O
measured	VBN	I-VP	O
the	DT	B-NP	O
day	NN	I-NP	O
before	IN	B-PP	O
surgery	NN	B-NP	O
and	CC	B-PP	O
on	IN	B-PP	O
POD	NN	B-NP	O
num	CD	I-NP	O
and	CC	I-NP	O
num	CD	I-NP	O
.	.	O	O

Platelet	NN	B-NP	O
count	NN	I-NP	O
was	VBD	B-VP	O
measured	VBN	I-VP	O
daily	RB	B-ADVP	O
for	IN	B-PP	O
num	CD	B-NP	O
weeks	NNS	I-NP	O
.	.	O	O

The	DT	B-NP	O
average	JJ	I-NP	O
platelet	NN	I-NP	O
counts	NNS	I-NP	O
preoperatively	RB	B-ADVP	O
,	,	B-PP	O
and	CC	I-PP	O
on	IN	B-PP	O
POD	NN	B-NP	O
num	CD	I-NP	O
num	CD	I-NP	O
,	,	O	O
and	CC	O	O
num	CD	B-NP	O
were	VBD	B-VP	O
num	CD	B-NP	O
num	CD	I-NP	O
,	,	I-NP	O
num	CD	I-NP	O
and	CC	I-NP	O
num	CD	I-NP	O
x	SYM	I-NP	O
num	CD	I-NP	O
/	SYM	I-NP	O
L	NN	I-NP	O
,	,	O	O
respectively	RB	B-ADVP	O
.	.	O	O

num	CD	B-NP	O
patients	NNS	I-NP	O
developed	VBD	B-VP	O
hepatic	JJ	B-NP	O
artery	NN	I-NP	O
thrombosis	NN	I-NP	B
on	IN	B-PP	O
POD	NN	B-NP	O
num	CD	I-NP	O
and	CC	I-NP	O
num	CD	I-NP	O
respectively	RB	B-ADVP	O
,	,	O	O
although	IN	B-SBAR	O
they	PRP	B-NP	O
were	VBD	B-VP	O
HIT	NN	B-NP	B
antibody	NN	I-NP	O
-	HYPH	B-VP	O
negative	JJ	B-ADJP	O
and	CC	O	O
their	PRP$	B-NP	O
platelet	NN	I-NP	O
counts	NNS	I-NP	O
were	VBD	B-VP	O
stable	JJ	B-ADJP	O
.	.	O	O

In	IN	B-PP	O
num	CD	B-NP	O
other	JJ	I-NP	O
patients	NNS	I-NP	O
,	,	O	O
the	DT	B-NP	O
platelet	NN	I-NP	O
count	NN	I-NP	O
decreased	VBD	B-VP	O
suddenly	RB	B-ADVP	O
from	IN	B-PP	O
num	CD	B-NP	O
x	SYM	I-NP	O
num	CD	I-NP	O
/	SYM	I-NP	O
L	NN	I-NP	O
on	IN	B-PP	O
POD	NN	B-NP	O
num	CD	I-NP	O
to	TO	I-NP	O
num	CD	I-NP	O
x	SYM	I-NP	O
num	CD	I-NP	O
/	SYM	I-NP	O
L	NN	I-NP	O
on	IN	B-PP	O
POD	NN	B-NP	O
num	CD	I-NP	O
and	CC	B-PP	O
from	IN	B-PP	O
num	CD	B-NP	O
x	SYM	I-NP	O
num	CD	I-NP	O
/	SYM	I-NP	O
L	NN	I-NP	O
on	IN	B-PP	O
POD	NN	B-NP	O
num	CD	I-NP	O
to	TO	I-NP	O
num	CD	I-NP	O
x	SYM	I-NP	O
num	CD	I-NP	O
/	SYM	I-NP	O
L	NN	I-NP	O
on	IN	B-PP	O
POD	NN	B-NP	O
num	CD	I-NP	O
respectively	RB	B-ADVP	O
.	.	O	O

The	DT	B-NP	O
heparin	NN	I-NP	O
-	HYPH	B-VP	O
induced	VBN	B-NP	O
platelet	NN	I-NP	B
aggregation	NN	I-NP	I
test	NN	I-NP	O
was	VBD	B-VP	O
negative	JJ	B-ADJP	O
in	IN	B-PP	O
these	DT	B-NP	O
patients	NNS	I-NP	O
.	.	O	O

The	DT	B-NP	O
percentage	NN	I-NP	O
of	IN	B-PP	O
HIT	NN	B-NP	B
antibody	NN	I-NP	O
-	HYPH	O	O
positive	JJ	B-NP	O
patients	NNS	I-NP	O
was	VBD	B-VP	O
num	CD	B-NP	O
%	NN	I-NP	O
preoperatively	RB	B-ADVP	O
,	,	O	O
num	CD	B-NP	O
%	NN	I-NP	O
on	IN	B-PP	O
POD	NN	B-NP	O
num	CD	I-NP	O
and	CC	I-NP	O
num	CD	I-NP	O
%	NN	I-NP	O
on	IN	B-PP	O
POD	NN	B-NP	O
num	CD	I-NP	O
.	.	O	O

None	NN	B-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
subjects	NNS	I-NP	O
/	SYM	B-NP	O
patients	NNS	B-NP	O
developed	VBD	B-VP	O
UFH	NN	B-NP	O
-	HYPH	B-NP	O
related	VBN	I-NP	O
HIT	NN	I-NP	B
.	.	O	O

In	IN	B-PP	O
our	PRP$	B-NP	O
series	NN	I-NP	O
,	,	O	O
the	DT	B-NP	O
occurrence	NN	I-NP	O
of	IN	B-PP	O
HIT	NN	B-NP	B
after	IN	B-PP	O
liver	NN	B-NP	O
transplantation	NN	I-NP	O
was	VBD	B-VP	O
uncommon	JJ	B-ADJP	O
.	.	O	O

PTU	NN	B-NP	O
-	HYPH	B-PP	O
associated	VBN	B-NP	O
vasculitis	NN	I-NP	B
in	IN	B-PP	O
a	DT	B-NP	O
girl	NN	I-NP	O
with	IN	B-PP	O
Turner	NN	B-NP	B
Syndrome	NN	I-NP	I
and	CC	I-NP	O
Graves	NN	I-NP	B
s	NNS	I-NP	I
disease	NN	I-NP	I
.	.	O	O

Palpable	JJ	B-NP	O
purpura	NN	I-NP	B
is	VBZ	B-VP	O
a	DT	B-NP	O
concerning	VBG	I-NP	O
clinical	JJ	I-NP	O
finding	NN	I-NP	O
in	IN	B-PP	O
pediatric	JJ	B-NP	O
patients	NNS	I-NP	O
and	CC	O	O
can	MD	B-VP	O
have	VB	I-VP	O
many	JJ	B-NP	O
causes	NNS	I-NP	O
,	,	O	O
including	VBG	B-PP	O
infectious	JJ	B-NP	O
and	CC	I-NP	O
autoimmune	JJ	I-NP	O
processes	NNS	I-NP	O
.	.	O	O

A	DT	B-NP	O
rare	JJ	I-NP	O
cause	NN	I-NP	O
,	,	O	O
drug	NN	B-NP	O
-	HYPH	B-NP	O
induced	VBN	I-NP	O
vasculitis	NN	I-NP	B
,	,	O	O
may	MD	B-VP	O
result	VB	I-VP	O
from	IN	B-PP	O
the	DT	B-NP	O
production	NN	I-NP	O
of	IN	B-PP	O
antineutrophil	NN	B-NP	O
cytoplasmic	JJ	I-NP	O
antibodies	NNS	I-NP	O
(	(	O	O
ANCAs	NNS	B-NP	O
)	)	O	O
in	IN	B-PP	O
response	NN	B-NP	O
to	TO	B-PP	O
a	DT	B-NP	O
medication	NN	I-NP	O
.	.	O	O

We	PRP	B-NP	O
report	VBP	B-VP	O
a	DT	B-NP	O
girl	NN	I-NP	O
with	IN	B-PP	O
Turner	NN	B-NP	B
syndrome	NN	I-NP	I
and	CC	I-NP	O
Graves	NN	I-NP	B
s	NNS	I-NP	I
disease	NN	I-NP	I
who	WP	B-NP	O
presented	VBD	B-VP	O
with	IN	B-PP	O
palpable	JJ	B-NP	O
purpuric	JJ	I-NP	B
lesions	NNS	I-NP	I
.	.	O	O

The	DT	B-NP	O
diagnosis	NN	I-NP	O
of	IN	B-PP	O
propylthiouracil	NN	B-NP	O
(	(	O	O
PTU	NN	B-NP	O
)	)	O	O
-	HYPH	O	O
associated	VBN	B-NP	O
vasculitis	NN	I-NP	B
was	VBD	B-VP	O
made	VBN	I-VP	O
by	IN	B-PP	O
observation	NN	B-NP	O
of	IN	B-PP	O
consistent	JJ	B-NP	O
clinical	JJ	I-NP	O
features	NNS	I-NP	O
,	,	O	O
the	DT	B-NP	O
detection	NN	I-NP	O
of	IN	B-PP	O
elevated	JJ	B-NP	O
ANA	NN	I-NP	O
and	CC	I-NP	O
ANCA	NN	I-NP	O
in	IN	B-PP	O
the	DT	B-NP	O
blood	NN	I-NP	O
,	,	O	O
and	CC	O	O
the	DT	B-NP	O
observed	VBN	I-NP	O
clinical	JJ	I-NP	O
resolution	NN	I-NP	O
of	IN	B-PP	O
symptoms	NNS	B-NP	O
following	VBG	B-PP	O
withdrawal	NN	B-NP	O
of	IN	B-PP	O
PTU	NN	B-NP	O
.	.	O	O

Subsequent	JJ	B-NP	O
treatment	NN	I-NP	O
of	IN	B-PP	O
persistent	JJ	B-NP	O
hyperthyroidism	NN	I-NP	B
with	IN	B-PP	O
radioablation	NN	B-NP	O
did	VBD	B-VP	O
not	RB	I-VP	O
result	VB	I-VP	O
in	IN	B-PP	O
an	DT	B-NP	O
exacerbation	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
vasculitis	NN	I-NP	B
,	,	O	O
a	DT	B-NP	O
complication	NN	I-NP	O
described	VBN	B-VP	O
in	IN	B-PP	O
prior	JJ	B-NP	O
case	NN	I-NP	O
reports	NNS	I-NP	O
.	.	O	O

Succinylcholine	NN	B-NP	O
-	HYPH	B-NP	O
induced	VBN	I-NP	O
masseter	NN	I-NP	B
muscle	NN	I-NP	I
rigidity	NN	I-NP	I
during	IN	B-PP	O
bronchoscopic	JJ	B-NP	O
removal	NN	I-NP	O
of	IN	B-PP	O
a	DT	B-NP	O
tracheal	JJ	I-NP	O
foreign	JJ	I-NP	O
body	NN	I-NP	O
.	.	O	O

Masseter	NN	B-NP	B
muscle	NN	I-NP	I
rigidity	NN	I-NP	I
during	IN	B-PP	O
general	JJ	B-NP	O
anesthesia	NN	I-NP	O
is	VBZ	B-VP	O
considered	VBN	I-VP	O
an	DT	B-NP	O
early	JJ	I-NP	O
warning	NN	I-NP	O
sign	NN	I-NP	O
of	IN	B-PP	O
a	DT	B-NP	O
possible	JJ	I-NP	O
episode	NN	I-NP	O
of	IN	B-PP	O
malignant	JJ	B-NP	B
hyperthermia	NN	I-NP	I
.	.	O	O

The	DT	B-NP	O
decision	NN	I-NP	O
whether	IN	B-SBAR	O
to	TO	B-VP	O
continue	VB	I-VP	O
or	CC	I-VP	O
discontinue	VB	I-VP	O
the	DT	B-NP	O
procedure	NN	I-NP	O
depends	VBZ	B-VP	O
on	IN	B-PP	O
the	DT	B-NP	O
urgency	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
surgery	NN	I-NP	O
and	CC	I-NP	O
severity	NN	I-NP	O
of	IN	B-PP	O
masseter	NN	B-NP	B
muscle	NN	I-NP	I
rigidity	NN	I-NP	I
.	.	O	O

Here	RB	B-ADVP	O
,	,	O	O
we	PRP	B-NP	O
describe	VBP	B-VP	O
a	DT	B-NP	O
case	NN	I-NP	O
of	IN	B-PP	O
severe	JJ	B-NP	O
masseter	NN	I-NP	B
muscle	NN	I-NP	I
rigidity	NN	I-NP	I
(	(	O	O
jaw	NN	B-NP	B
of	IN	B-PP	I
steel	NN	B-NP	I
)	)	O	O
after	IN	B-PP	O
succinylcholine	NN	B-NP	O
(	(	O	O
Sch	NN	B-NP	O
)	)	O	O
administration	NN	B-NP	O
during	IN	B-PP	O
general	JJ	B-NP	O
anesthetic	JJ	I-NP	O
management	NN	I-NP	O
for	IN	B-PP	O
rigid	JJ	B-NP	O
bronchoscopic	JJ	I-NP	O
removal	NN	I-NP	O
of	IN	B-PP	O
a	DT	B-NP	O
tracheal	JJ	I-NP	O
foreign	JJ	I-NP	O
body	NN	I-NP	O
.	.	O	O

Anesthesia	NNP	B-NP	O
was	VBD	B-VP	O
continued	VBN	I-VP	O
uneventfully	RB	B-ADVP	O
with	IN	B-PP	O
propofol	NN	B-NP	O
infusion	NN	I-NP	O
while	IN	B-SBAR	O
all	DT	B-NP	O
facilities	NNS	I-NP	O
were	VBD	B-VP	O
available	JJ	B-ADJP	O
to	TO	B-VP	O
detect	VB	I-VP	O
and	CC	I-VP	O
treat	VB	I-VP	O
malignant	JJ	B-NP	B
hyperthermia	NN	I-NP	I
.	.	O	O

Minor	JJ	B-NP	O
neurological	JJ	I-NP	B
dysfunction	NN	I-NP	I
,	,	O	O
cognitive	JJ	B-NP	O
development	NN	I-NP	O
,	,	O	O
and	CC	O	O
somatic	JJ	B-NP	O
development	NN	I-NP	O
at	IN	B-PP	O
the	DT	B-NP	O
age	NN	I-NP	O
of	IN	B-PP	O
num	CD	B-NP	O
to	TO	I-NP	O
num	CD	I-NP	O
years	NNS	I-NP	O
after	IN	B-PP	O
dexamethasone	NN	B-NP	O
treatment	NN	I-NP	O
in	IN	B-PP	O
very	RB	B-NP	O
-	HYPH	I-NP	O
low	JJ	I-NP	O
birth	NN	I-NP	O
-	HYPH	I-NP	O
weight	NN	B-NP	O
infants	NNS	I-NP	O
.	.	O	O

The	DT	B-NP	O
objective	NN	I-NP	O
of	IN	B-PP	O
this	DT	B-NP	O
study	NN	I-NP	O
was	VBD	B-VP	O
to	TO	B-VP	O
assess	VB	I-VP	O
minor	JJ	B-NP	O
neurological	JJ	I-NP	B
dysfunction	NN	I-NP	I
,	,	O	O
cognitive	JJ	B-NP	O
development	NN	I-NP	O
,	,	O	O
and	CC	O	O
somatic	JJ	B-NP	O
development	NN	I-NP	O
after	IN	B-PP	O
dexamethasone	NN	B-NP	O
therapy	NN	I-NP	O
in	IN	B-PP	O
very	RB	B-NP	O
-	HYPH	I-NP	O
low	JJ	I-NP	O
-	HYPH	I-NP	O
birthweight	NN	I-NP	O
infants	NNS	I-NP	O
.	.	O	O

num	CD	B-NP	O
-	HYPH	I-NP	O
num	CD	I-NP	O
children	NNS	I-NP	O
after	IN	B-PP	O
dexamethasone	NN	B-NP	O
treatment	NN	I-NP	O
were	VBD	B-VP	O
matched	VBN	I-VP	O
to	TO	B-PP	O
num	CD	B-NP	O
children	NNS	I-NP	O
without	IN	B-PP	O
dexamethasone	NN	B-NP	O
treatment	NN	I-NP	O
.	.	O	O

Data	NNS	B-NP	O
were	VBD	B-VP	O
assessed	VBN	I-VP	O
at	IN	B-PP	O
the	DT	B-NP	O
age	NN	I-NP	O
of	IN	B-PP	O
num	CD	B-NP	O
-	HYPH	I-NP	O
num	CD	I-NP	O
years	NNS	I-NP	O
.	.	O	O

Dexamethasone	NN	B-NP	O
was	VBD	B-VP	O
started	VBN	I-VP	O
between	IN	B-PP	O
the	DT	B-NP	O
7th	NN	I-NP	O
and	CC	O	O
the	DT	B-NP	O
28th	JJ	I-NP	O
day	NN	I-NP	O
of	IN	B-PP	O
life	NN	B-NP	O
over	IN	B-PP	O
num	CD	B-NP	O
days	NNS	I-NP	O
with	IN	B-PP	O
a	DT	B-NP	O
total	JJ	I-NP	O
dose	NN	I-NP	O
of	IN	B-PP	O
num	CD	B-NP	O
mg	NN	I-NP	O
/	SYM	B-NP	O
kg	NN	I-NP	O
/	SYM	B-NP	O
day	NN	I-NP	O
.	.	O	O

Exclusion	NN	B-NP	O
criteria	NNS	I-NP	O
were	VBD	B-VP	O
asphyxia	NN	B-NP	B
,	,	O	O
malformations	NNS	B-NP	B
,	,	O	O
major	JJ	B-NP	O
surgical	JJ	I-NP	O
interventions	NNS	I-NP	O
,	,	O	O
small	JJ	B-ADJP	O
for	IN	B-PP	O
gestational	JJ	B-NP	O
age	NN	I-NP	O
,	,	O	O
intraventricular	JJ	B-NP	O
haemorrhage	NN	I-NP	B
grades	NNS	I-NP	O
num	CD	B-NP	O
and	CC	I-NP	O
num	CD	I-NP	O
,	,	O	O
periventricular	JJ	B-NP	B
leukomalacia	NN	I-NP	I
,	,	O	O
and	CC	O	O
severe	JJ	B-NP	O
psychomotor	NN	I-NP	B
retardation	NN	I-NP	I
.	.	O	O

Each	DT	B-NP	O
child	NN	I-NP	O
was	VBD	B-VP	O
examined	VBN	I-VP	O
by	IN	B-PP	O
a	DT	B-NP	O
neuropediatrician	NN	I-NP	O
for	IN	B-PP	O
minor	JJ	B-NP	O
neurological	JJ	I-NP	B
dysfunctions	NNS	I-NP	I
and	CC	O	O
tested	VBN	B-VP	O
by	IN	B-PP	O
a	DT	B-NP	O
psychologist	NN	I-NP	O
for	IN	B-PP	O
cognitive	JJ	B-NP	O
development	NN	I-NP	O
with	IN	B-PP	O
a	DT	B-NP	O
Kaufman	NNP	I-NP	O
Assessment	NNP	I-NP	O
Battery	NNP	I-NP	O
for	IN	B-PP	O
Children	NNP	B-NP	O
and	CC	O	O
a	DT	B-NP	O
Draw	NN	I-NP	O
-	HYPH	O	O
a	SYM	B-NP	O
-	:	O	O
Man	NNP	B-NP	O
Test	NNP	I-NP	O
.	.	O	O

There	EX	B-NP	O
were	VBD	B-VP	O
no	DT	B-NP	O
differences	NNS	I-NP	O
in	IN	B-PP	O
demographic	JJ	B-NP	O
data	NNS	I-NP	O
,	,	O	O
growth	NN	B-NP	O
,	,	O	O
and	CC	O	O
socio	AFX	O	O
-	HYPH	O	O
economic	JJ	B-NP	O
status	NN	I-NP	O
between	IN	B-PP	O
the	DT	B-NP	O
num	CD	I-NP	O
groups	NNS	I-NP	O
.	.	O	O

Fine	JJ	B-NP	O
motor	NN	I-NP	O
skills	NNS	I-NP	O
and	CC	O	O
gross	JJ	B-NP	O
motor	NN	I-NP	O
function	NN	I-NP	O
were	VBD	B-VP	O
significantly	RB	B-ADJP	O
better	JJR	I-ADJP	O
in	IN	B-PP	O
the	DT	B-NP	O
control	NN	I-NP	O
group	NN	I-NP	O
.	.	O	O

In	IN	B-PP	O
the	DT	B-NP	O
Draw	NNP	I-NP	O
-	:	O	O
a	DT	B-NP	O
-	:	O	O
Man	NNP	B-NP	O
Test	NNP	I-NP	O
,	,	O	O
the	DT	B-NP	O
control	NN	I-NP	O
group	NN	I-NP	O
showed	VBD	B-VP	O
better	JJR	B-NP	O
results	NNS	I-NP	O
.	.	O	O

There	EX	B-NP	O
were	VBD	B-VP	O
no	DT	B-NP	O
differences	NNS	I-NP	O
in	IN	B-PP	O
development	NN	B-NP	O
of	IN	B-PP	O
speech	NN	B-NP	O
,	,	O	O
social	JJ	B-NP	O
development	NN	I-NP	O
,	,	O	O
and	CC	O	O
the	DT	B-NP	O
Kaufman	NNP	I-NP	O
Assessment	NNP	I-NP	O
Battery	NNP	I-NP	O
for	IN	B-PP	O
Children	NNP	B-NP	O
.	.	O	O

After	IN	B-PP	O
dexamethasone	NN	B-NP	O
treatment	NN	I-NP	O
,	,	O	O
children	NNS	B-NP	O
showed	VBD	B-VP	O
a	DT	B-NP	O
higher	JJR	I-NP	O
rate	NN	I-NP	O
of	IN	B-PP	O
minor	JJ	B-NP	O
neurological	JJ	I-NP	B
dysfunctions	NNS	I-NP	I
.	.	O	O

Neurological	JJ	B-NP	O
development	NN	I-NP	O
was	VBD	B-VP	O
affected	VBN	I-VP	O
even	RB	B-ADVP	O
without	IN	B-PP	O
neurological	JJ	B-NP	O
diagnosis	NN	I-NP	O
.	.	O	O

Further	RB	B-NP	O
long	JJ	I-NP	O
-	HYPH	I-NP	O
term	NN	B-NP	O
follow	VB	B-VP	O
-	HYPH	O	O
up	RP	B-PRT	O
studies	NNS	B-NP	O
will	MD	B-VP	O
be	VB	I-VP	O
necessary	JJ	B-ADJP	O
to	TO	B-VP	O
fully	RB	I-VP	O
evaluate	VB	I-VP	O
the	DT	B-NP	O
impact	NN	I-NP	O
of	IN	B-PP	O
dexamethasone	NN	B-NP	O
on	IN	B-PP	O
neurological	JJ	B-NP	O
and	CC	I-NP	O
cognitive	JJ	I-NP	O
development	NN	I-NP	O
.	.	O	O

Force	NN	B-NP	O
overflow	NN	I-NP	O
and	CC	I-NP	O
levodopa	NN	I-NP	O
-	HYPH	B-NP	O
induced	VBN	I-NP	O
dyskinesias	NNS	I-NP	B
in	IN	B-PP	O
Parkinson	NNP	B-NP	B
s	NNP	I-NP	I
disease	NN	I-NP	I
.	.	O	O

We	PRP	B-NP	O
assessed	VBD	B-VP	O
force	NN	B-NP	O
coordination	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
hand	NN	I-NP	O
in	IN	B-PP	O
Parkinson	NNP	B-NP	B
s	NNS	I-NP	I
disease	NN	I-NP	I
and	CC	O	O
its	PRP$	B-NP	O
relationship	NN	I-NP	O
to	TO	B-PP	O
motor	NN	B-NP	O
complications	NNS	I-NP	O
of	IN	B-PP	O
levodopa	NN	B-NP	O
therapy	NN	I-NP	O
,	,	O	O
particularly	RB	B-ADVP	O
to	TO	B-PP	O
levodopa	NN	B-NP	O
-	HYPH	B-NP	O
induced	VBN	I-NP	O
dyskinesias	NNS	I-NP	B
(	(	O	O
LID	NN	B-NP	B
)	)	O	O
.	.	O	O

We	PRP	B-NP	O
studied	VBD	B-VP	O
num	CD	B-NP	O
groups	NNS	I-NP	O
of	IN	B-PP	O
Parkinson	NNP	B-NP	B
s	VBZ	B-VP	I
disease	NN	B-NP	I
patients	NNS	I-NP	O
with	IN	B-PP	O
and	CC	I-PP	O
without	IN	I-PP	O
levodopa	NN	B-NP	O
-	HYPH	B-NP	O
induced	VBN	I-NP	O
dyskinesias	NNS	I-NP	B
,	,	O	O
and	CC	O	O
age	NN	B-NP	O
-	HYPH	B-VP	O
matched	VBN	B-NP	O
healthy	JJ	I-NP	O
controls	NNS	I-NP	O
.	.	O	O

The	DT	B-NP	O
motor	NN	I-NP	O
score	NN	I-NP	O
of	IN	B-PP	O
the	DT	B-NP	O
Unified	NNP	I-NP	O
Parkinson	NNP	I-NP	B
s	VBZ	B-VP	I
Disease	NNP	B-NP	I
Rating	NNP	I-NP	O
Scale	NNP	I-NP	O
,	,	O	O
a	DT	B-NP	O
dyskinesia	NN	I-NP	B
score	NN	I-NP	O
and	CC	I-NP	O
force	NN	I-NP	O
in	IN	B-PP	O
a	DT	B-NP	O
grip	NN	I-NP	O
-	HYPH	I-NP	O
lift	NN	I-NP	O
paradigm	NN	I-NP	O
were	VBD	B-VP	O
assessed	VBN	I-VP	O
ON	NN	B-NP	O
and	CC	I-NP	O
OFF	NN	I-NP	O
levodopa	NN	I-NP	O
